,dwv_order_make_haikou_1.order_id,dwv_order_make_haikou_1.product_id,dwv_order_make_haikou_1.city_id,dwv_order_make_haikou_1.district,dwv_order_make_haikou_1.county,dwv_order_make_haikou_1.type,dwv_order_make_haikou_1.combo_type,dwv_order_make_haikou_1.traffic_type,dwv_order_make_haikou_1.passenger_count,dwv_order_make_haikou_1.driver_product_id,dwv_order_make_haikou_1.start_dest_distance,dwv_order_make_haikou_1.arrive_time,dwv_order_make_haikou_1.departure_time,dwv_order_make_haikou_1.pre_total_fee,dwv_order_make_haikou_1.normal_time,dwv_order_make_haikou_1.bubble_trace_id,dwv_order_make_haikou_1.product_1level,dwv_order_make_haikou_1.dest_lng,dwv_order_make_haikou_1.dest_lat,dwv_order_make_haikou_1.starting_lng,dwv_order_make_haikou_1.starting_lat,dwv_order_make_haikou_1.year,dwv_order_make_haikou_1.month,dwv_order_make_haikou_1.day,O_location,D_location
477580,17592367633848,3,83,898,460106,0,0,6,0,3,24190,2017-05-01 08:16:08,2017-05-01 08:14:40,68,32.0,6445533359067df097bd759bf8498d02,3,110.4634,19.9369,110.33,20.0419,2017,5,1,1296.0,3694.0
477637,17592367810401,3,83,898,460105,0,0,0,0,3,6672,2017-05-01 08:33:25,2017-05-01 08:23:40,18,14.0,6446aa145906800c2a0b282de188fc02,3,110.32,19.9757,110.2852,20.0031,2017,5,1,1746.0,1089.0
477638,17592367912430,3,83,898,460106,0,0,0,0,3,5774,2017-05-01 08:40:29,2017-05-01 08:30:52,16,20.0,64455333590681bba55d75c4c77f5f02,3,110.368,20.0238,110.3286,20.0272,2017,5,1,3412.0,1364.0
477639,17592368001222,3,83,898,460108,0,0,0,0,3,15353,2017-05-01 08:44:12,2017-05-01 08:37:38,41,19.0,c0a80053ca77966568023280102b0303,3,110.3759,19.9936,110.4806,19.9418,2017,5,1,3680.0,1063.0
477694,17592367848919,3,83,898,460106,0,0,0,0,3,6082,2017-05-01 08:18:22,2017-05-01 08:16:01,16,15.0,64469c3159067e41b33380d6adad2002,3,110.3391,20.0317,110.3097,20.0373,2017,5,1,777.0,2220.0
477696,17592368016293,3,83,898,460108,0,0,5,0,3,21657,2017-05-01 08:42:54,2017-05-01 08:42:36,62,35.0,6446aa145906847c7f572832fb3f3802,3,110.3334,20.0197,110.4622,19.9395,2017,5,1,3694.0,115.0
477765,17592368015365,3,83,898,460106,0,0,0,0,3,7662,2017-05-01 08:44:59,2017-05-01 08:42:32,20,23.0,64469e3b590684773185541c07837402,3,110.3442,20.0527,110.3004,20.0179,2017,5,1,892.0,1182.0
477766,17592368136445,3,83,898,460108,0,0,0,0,3,3534,2017-05-01 08:56:06,2017-05-01 08:52:43,10,11.0,2062057c590686d900004fabe3fe3981,3,110.3489,20.0551,110.3603,20.0432,2017,5,1,1350.0,2431.0
477828,17592362531154,3,83,898,460106,1,0,6,0,3,19615,2017-05-01 08:02:44,2017-05-01 08:00:00,54,2.0,6446a1335905e71bc1497732ef17fd02,3,110.4634,19.9369,110.3325,19.9928,2017,5,1,2111.0,3694.0
477837,17592367767744,3,83,898,460106,0,0,0,0,3,4582,2017-05-01 08:20:16,2017-05-01 08:11:48,13,12.0,c0a80064c545f28e1e02cb4b10320303,3,110.3392,20.0073,110.3022,20.0026,2017,5,1,60.0,3446.0
477838,17592367938385,3,83,898,460107,0,0,0,0,3,11642,2017-05-01 08:39:58,2017-05-01 08:36:43,31,22.0,64469f355906831bac95446f0ebf1e02,3,110.3409,20.0541,110.3563,19.9877,2017,5,1,485.0,495.0
477913,17592367524147,3,83,898,460107,0,0,0,0,3,5776,2017-05-01 08:03:28,2017-05-01 08:01:09,16,14.0,6446a13459067ac51ac1af3eda986702,3,110.3727,20.0267,110.3682,19.9891,2017,5,1,470.0,3258.0
477914,17592367682680,3,83,898,460107,0,0,0,0,3,5967,2017-05-01 08:05:13,2017-05-01 08:02:52,17,12.0,64469f3159067b2c829799e1df953802,3,110.3433,19.9836,110.3664,20.0057,2017,5,1,1588.0,1085.0
477997,17592368080490,3,83,898,460108,0,0,0,0,3,1167,2017-05-01 08:40:12,2017-05-01 08:34:18,9,5.0,6445ae3a59068289c0f8a3a8a6601402,3,110.35,20.0558,110.355,20.0506,2017,5,1,534.0,2431.0
478128,17592367591768,3,83,898,460108,0,0,0,0,3,4323,2017-05-01 08:10:05,2017-05-01 08:03:59,12,13.0,64469d3659067b6e28688a59da0c4a02,3,110.3704,20.0322,110.3482,20.0573,2017,5,1,493.0,3855.0
478200,17592368250772,3,83,898,460106,0,0,0,0,3,8669,2017-05-01 08:51:40,2017-05-01 08:45:48,23,18.0,6446a2315906853b671fa9c3ebaba502,3,110.2922,20.0073,110.3415,19.9897,2017,5,1,1078.0,1728.0
478254,17592367551465,3,83,898,460106,0,0,0,0,3,2986,2017-05-01 08:14:23,2017-05-01 08:07:09,10,6.0,6446a13559067c2d44072ae509760102,3,110.3277,20.0199,110.3119,20.0045,2017,5,1,3308.0,3390.0
478322,17592367777381,3,83,898,460106,0,0,0,0,3,2740,2017-05-01 08:24:40,2017-05-01 08:21:05,10,7.0,6446a13359067f71405e7747ceb72702,3,110.3409,20.0015,110.3446,19.9787,2017,5,1,1135.0,2665.0
478323,17592367864275,3,83,898,460108,0,0,0,0,3,7015,2017-05-01 08:24:06,2017-05-01 08:19:44,18,20.0,6446a13359067f200dae772ecd80d602,3,110.3463,20.0186,110.3752,20.0392,2017,5,1,549.0,2159.0
478396,17592367900481,3,83,898,460107,0,0,0,0,3,7547,2017-05-01 08:37:19,2017-05-01 08:34:03,18,14.0,6446aa145906827a82fc282ac8467902,3,110.3274,20.0294,110.3555,20.0019,2017,5,1,1823.0,1782.0
478463,17592367789683,3,83,898,460108,0,0,0,0,3,1723,2017-05-01 08:21:57,2017-05-01 08:17:11,9,3.0,6445533359067e864c7f75c0fc9e6702,3,110.3631,20.0539,110.3601,20.0643,2017,5,1,247.0,249.0
478464,17592367813899,3,83,898,460106,0,0,0,0,3,6017,2017-05-01 08:28:11,2017-05-01 08:22:59,15,10.0,6446a13459067fe21ed1af2a0e798602,3,110.2814,20.0084,110.29799999999999,19.9701,2017,5,1,3034.0,824.0
478537,17592368297219,3,83,898,460106,0,0,0,0,3,3824,2017-05-01 08:58:20,2017-05-01 08:55:18,11,12.0,6445b03a590687761cc02295cf5f4902,3,110.2998,20.0176,110.3296,20.0212,2017,5,1,2138.0,892.0
478691,17592367875488,3,83,898,460106,0,0,0,0,3,13457,2017-05-01 08:28:22,2017-05-01 08:22:24,36,22.0,6446a23159067fc0560aa9c4dad40202,3,110.31,20.0208,110.3406,19.9596,2017,5,1,1817.0,3362.0
478692,17592368065180,3,83,898,460106,0,0,0,0,3,2996,2017-05-01 08:36:31,2017-05-01 08:30:59,10,6.0,64469f31590681c369269a0906ba3e02,3,110.3219,20.022000000000002,110.2966,20.0166,2017,5,1,3403.0,37.0
478693,17592368096459,3,83,898,460108,0,0,6,0,3,14000,2017-05-01 08:38:47,2017-05-01 08:37:40,37,21.0,59db8537590683410000623ccab6f467,3,110.4621,19.9389,110.4016,20.0256,2017,5,1,984.0,3694.0
478765,17592368106657,3,83,898,460106,0,0,0,0,3,3669,2017-05-01 08:57:49,2017-05-01 08:50:41,11,11.0,de6b4bec5906865d00005f48d263972e,3,110.3203,20.0233,110.333,20.0411,2017,5,1,1285.0,38.0
478766,17592368211593,3,83,898,460106,0,0,0,0,3,8331,2017-05-01 08:57:23,2017-05-01 08:52:02,21,14.0,8da25f2d590686ae00004b7ee665a944,3,110.3429,20.0309,110.3155,19.9908,2017,5,1,2240.0,480.0
478844,17592368177312,3,83,898,460106,0,0,0,0,3,5901,2017-05-01 08:46:02,2017-05-01 08:43:53,15,8.0,64469e3e590684c934e25ee6f2812002,3,110.3719,20.0119,110.3277,20.0199,2017,5,1,3390.0,3664.0
478846,17592368281359,3,83,898,460106,0,0,0,0,3,6085,2017-05-01 08:53:36,2017-05-01 08:52:03,16,13.0,64469e3b590686b3718f5423d3a2e602,3,110.3419,19.9777,110.3268,19.9975,2017,5,1,2655.0,1080.0
478913,17592367784812,3,83,898,460106,0,0,0,0,3,7195,2017-05-01 08:19:23,2017-05-01 08:16:00,19,19.0,64469f3559067e3f9a784464f9f48002,3,110.3433,19.9841,110.3308,20.0331,2017,5,1,1781.0,1085.0
478992,17592367590465,3,83,898,460105,0,0,0,0,3,10556,2017-05-01 08:11:17,2017-05-01 08:10:27,27,17.0,6446a13359067cf31fb87753e126f102,3,110.3476,20.0302,110.2957,19.9814,2017,5,1,1095.0,477.0
478993,17592368157643,3,83,898,460106,0,0,0,0,3,7906,2017-05-01 08:42:43,2017-05-01 08:39:53,20,16.0,6446aa14590683d96f4e281a0e5d3e02,3,110.3433,19.9841,110.3346,20.0327,2017,5,1,2404.0,1085.0
479058,17592367631841,3,83,898,460105,0,0,0,0,3,8059,2017-05-01 08:16:16,2017-05-01 08:13:54,21,9.0,6446a13459067dc11ed1af2a0e59af02,3,110.3169,20.0241,110.2663,20.0086,2017,5,1,1750.0,77.0
479059,17592367790374,3,83,898,460108,0,0,0,0,3,10271,2017-05-01 08:22:08,2017-05-01 08:17:21,27,15.0,c0a80167875e2dc02c591d1710510303,3,110.3369,19.9974,110.3437,20.0575,2017,5,1,1231.0,2693.0
479119,17592367592649,3,83,898,460107,0,0,0,0,3,4217,2017-05-01 08:15:08,2017-05-01 08:10:38,12,7.0,64469e3b59067cfec0a15413d7bded02,3,110.3632,20.0238,110.3719,20.004,2017,5,1,1020.0,532.0
479120,17592367788395,3,83,898,460107,0,0,0,0,3,4956,2017-05-01 08:18:51,2017-05-01 08:16:52,14,13.0,06128aca59067e6f0000082e39faef31,3,110.3446,19.9662,110.3374,20.0015,2017,5,1,3623.0,1725.0
479121,17592367899265,3,83,898,460106,0,0,0,0,3,5173,2017-05-01 08:35:15,2017-05-01 08:33:57,14,12.0,6446a23159068275b58ea9c0b7147002,3,110.3409,20.0261,110.3236,20.0444,2017,5,1,1574.0,1331.0
479122,17592367901283,3,83,898,460108,0,0,0,0,3,4912,2017-05-01 08:32:02,2017-05-01 08:28:22,14,15.0,6445b03a5906812602bb2276fafcf302,3,110.3655,20.0548,110.3484,20.0216,2017,5,1,2648.0,249.0
479123,17592367929655,3,83,898,460107,0,0,0,0,3,15170,2017-05-01 08:35:39,2017-05-01 08:34:35,40,19.0,c0a801651f597c5e2a03810c10300303,3,110.4775,19.9418,110.3774,19.997,2017,5,1,1022.0,3610.0
479124,17592368180776,3,83,898,460106,0,0,0,0,3,5370,2017-05-01 08:52:09,2017-05-01 08:44:35,14,11.0,64469f34590684f344b87a6cfd8a7102,3,110.3487,20.0159,110.3119,20.0137,2017,5,1,3303.0,3384.0
479252,17592367948877,3,83,898,460108,0,0,0,0,3,10777,2017-05-01 08:39:30,2017-05-01 08:38:00,28,17.0,6446aa14590683680438280dfb3a1402,3,110.3263,19.9835,110.3268,20.0617,2017,5,1,1567.0,2245.0
479379,17592367946720,3,83,898,460107,0,0,0,0,3,3119,2017-05-01 08:26:56,2017-05-01 08:25:42,10,7.0,c0a8016892022ffbc303d69b10370303,3,110.3443,19.9843,110.3401,20.0068,2017,5,1,3446.0,1085.0
479433,17592367973408,3,83,898,460106,0,0,0,0,3,5331,2017-05-01 08:33:11,2017-05-01 08:31:42,14,8.0,6446a133590681ee70997736ccc00602,3,110.3159,20.0337,110.3408,20.0349,2017,5,1,185.0,776.0
479434,17592368053239,3,83,898,460107,0,0,0,0,3,6908,2017-05-01 08:38:02,2017-05-01 08:28:19,19,15.0,64469f3459068123658c7a6b163eef02,3,110.3433,19.9841,110.3763,20.0085,2017,5,1,3657.0,1085.0
479435,17592368055137,3,83,898,460108,0,0,0,0,3,5543,2017-05-01 08:51:00,2017-05-01 08:47:09,14,6.0,6445b03a5906858dc1e32291ce4f6102,3,110.3043,20.0259,110.3174,20.0613,2017,5,1,1236.0,81.0
479436,17592368092590,3,83,898,460106,0,0,0,0,3,3141,2017-05-01 08:37:05,2017-05-01 08:36:51,9,6.0,7ad65318d9ed4f194903425c10d80303,3,110.3465,20.0171,110.3365,20.0271,2017,5,1,1332.0,3382.0
479498,17592367428040,3,83,898,460106,0,0,0,0,3,4380,2017-05-01 08:03:35,2017-05-01 07:51:51,12,8.0,6446a133590678963462775cd7fe2e02,3,110.3487,20.033,110.3176,20.0238,2017,5,1,77.0,1322.0
479499,17592368293642,3,83,898,460108,0,0,6,0,3,4473,2017-05-01 08:55:06,2017-05-01 08:54:34,12,8.0,e83020965906874500002114bda8f4dc,3,110.4671,19.9443,110.4379,19.9662,2017,5,1,1138.0,3840.0
479553,17592367787278,3,83,898,460106,0,0,0,0,3,10586,2017-05-01 08:21:16,2017-05-01 08:16:36,29,23.0,6446a23159067e64b630a9aae4be0d02,3,110.3617,19.9912,110.3013,20.0106,2017,5,1,58.0,1069.0
479554,17592367880226,3,83,898,460108,0,0,0,0,3,10127,2017-05-01 08:26:03,2017-05-01 08:23:31,26,19.0,64f25fd05906800100005dae3f71238d,3,110.3381,19.9827,110.4122,19.9906,2017,5,1,364.0,11.0
479555,17592367932574,3,83,898,460108,0,0,0,0,3,4591,2017-05-01 08:36:36,2017-05-01 08:35:12,13,11.0,c0a8306c08045533f8061f9510340303,3,110.3752,20.0137,110.3503,20.0323,2017,5,1,130.0,544.0
479556,17592367945811,3,83,898,460108,0,0,0,0,3,9077,2017-05-01 08:27:49,2017-05-01 08:25:29,23,17.0,bd5867b95906807500000a90ba54f393,3,110.3518,20.0231,110.3206,20.067,2017,5,1,1304.0,2211.0
479622,17592367611893,3,83,898,460106,0,0,0,0,3,5981,2017-05-01 08:16:27,2017-05-01 08:12:15,15,11.0,6446a13459067d5e291faf27fc8d8102,3,110.3382,20.0185,110.3033,20.0155,2017,5,1,56.0,2156.0
479623,17592367914593,3,83,898,460108,0,0,0,0,3,9990,2017-05-01 08:39:58,2017-05-01 08:35:02,27,22.0,c0a8016820fc0ca04f11897c106f0303,3,110.3433,19.9841,110.35799999999999,20.0482,2017,5,1,558.0,1085.0
479678,17592368142760,3,83,898,460105,0,0,0,0,3,5504,2017-05-01 08:49:05,2017-05-01 08:47:06,14,6.0,6446a23159068589b58ea9c0b7395b02,3,110.1594,20.053,110.1632,20.0265,2017,5,1,2256.0,2683.0
479734,17592368152732,3,83,898,460106,0,0,0,0,3,7785,2017-05-01 08:42:59,2017-05-01 08:38:53,20,11.0,532bb22559068398000040d136dabce9,3,110.3717,20.0158,110.3173,20.026,2017,5,1,77.0,469.0
479735,17592368453534,3,83,898,460108,0,0,0,0,3,2133,2017-05-01 08:57:58,2017-05-01 08:56:09,9,4.0,6446a133590687a5405e7747cf599402,3,110.3454,20.0708,110.3342,20.0623,2017,5,1,1556.0,2641.0
479816,17592368133941,3,83,898,460107,0,0,0,0,3,5722,2017-05-01 08:55:38,2017-05-01 08:52:33,14,12.0,64469e3b590686d1be7a540de89d6a02,3,110.4169,19.9869,110.3816,19.9783,2017,5,1,997.0,365.0
479873,17592367680990,3,83,898,460106,0,0,0,0,3,7446,2017-05-01 08:05:34,2017-05-01 08:02:25,18,,6446aa1459067b116d672823bfb99a02,3,110.3417,20.0604,110.3362,20.0242,2017,5,1,630.0,1179.0
479874,17592367778863,3,83,898,460105,0,0,0,0,3,8716,2017-05-01 08:17:29,2017-05-01 08:14:33,22,18.0,64469e3c59067de958599674e7815b02,3,110.3368,20.0212,110.292,19.9815,2017,5,1,860.0,630.0
479875,17592368063401,3,83,898,460106,0,0,0,0,3,5482,2017-05-01 08:50:56,2017-05-01 08:47:43,15,7.0,64469c31590685af3cb880dd0b0c0302,3,110.3366,20.0553,110.31700000000001,20.0309,2017,5,1,3277.0,497.0
479935,17592368033283,3,83,898,460106,0,0,0,0,3,4811,2017-05-01 08:46:20,2017-05-01 08:44:11,14,10.0,64455333590684db6ff475c6ce868602,3,110.3652,20.0258,110.3378,20.0258,2017,5,1,1331.0,1370.0
480090,17592367770145,3,83,898,460108,0,0,0,0,3,7329,2017-05-01 08:22:12,2017-05-01 08:20:30,20,,6445533359067f4e88fa759c03d36902,3,110.3366,20.0697,110.3445,20.0218,2017,5,1,634.0,1547.0
480091,17592367972065,3,83,898,460108,0,0,0,0,3,3490,2017-05-01 08:42:54,2017-05-01 08:39:36,10,8.0,dc8efb61b0aaeab3610b894e104b0303,3,110.3366,20.0697,110.3543,20.0533,2017,5,1,533.0,1547.0
480092,17592368070827,1,83,898,460105,1,0,6,0,1,38358,2017-05-01 08:50:11,2017-05-01 09:00:00,140,46.0,b20ef031a4e12ec5a204f72e103d0303,1,110.4634,19.9369,110.1915,20.0594,2017,5,1,3589.0,3694.0
480093,17592368361539,3,83,898,460105,0,0,0,0,3,7069,2017-05-01 08:59:29,2017-05-01 08:56:47,19,12.0,6446a135590687ce77132ad9ffc91802,3,110.3417,20.0445,110.2933,20.0252,2017,5,1,767.0,1579.0
480164,17592368191064,3,83,898,460108,0,0,0,0,3,3661,2017-05-01 08:50:28,2017-05-01 08:46:40,10,11.0,c5aebf09dd06973b1006f203102b0303,3,110.3484,20.0213,110.3602,20.0426,2017,5,1,1350.0,2206.0
480232,17592367777656,3,83,898,460107,0,0,0,0,3,11510,2017-05-01 08:28:31,2017-05-01 08:14:15,32,28.0,6446aa1459067dd07fd72826e133db02,3,110.3081,20.0139,110.3803,19.9966,2017,5,1,1022.0,3300.0
480233,17592368231826,3,83,898,460106,0,0,0,0,3,5477,2017-05-01 08:58:38,2017-05-01 08:55:00,15,19.0,c1231f1c59068760000040fae70d864e,3,110.2817,19.9968,110.3242,20.0046,2017,5,1,2390.0,868.0
480300,17592367733503,3,83,898,460108,0,0,0,0,3,20212,2017-05-01 08:18:15,2017-05-01 08:15:47,59,28.0,ec512d3fd46b884fea1c673510360303,3,110.191,20.0476,110.3472,20.0481,2017,5,1,1581.0,2043.0
480368,17592367946525,3,83,898,460108,0,0,0,0,3,3844,2017-05-01 08:39:56,2017-05-01 08:37:50,11,12.0,870bd3625906835c00000eb94c5f7685,3,110.3485,20.0598,110.3638,20.0357,2017,5,1,1374.0,3744.0
480369,17592367986885,3,83,898,460108,0,0,0,0,3,9850,2017-05-01 08:42:49,2017-05-01 08:40:37,24,16.0,f5b7883d59068403000009bd0c20f11f,3,110.3739,20.0191,110.3564,20.0736,2017,5,1,3571.0,141.0
480503,17592367567479,3,83,898,460105,0,0,0,0,3,5932,2017-05-01 08:03:16,2017-05-01 07:57:13,16,13.0,6445b03a590679d8852f228303834702,3,110.3344,19.9968,110.2809,19.9961,2017,5,1,685.0,4.0
480504,17592367911548,3,83,898,460105,0,0,0,0,3,5447,2017-05-01 08:34:23,2017-05-01 08:30:40,15,11.0,fec4973d0b5b582f0b18bd6410390303,3,110.3351,19.9778,110.2868,19.9761,2017,5,1,751.0,1133.0
480505,17592367994286,3,83,898,460107,0,0,0,0,3,8289,2017-05-01 08:41:55,2017-05-01 08:36:10,22,16.0,64469e3e590682fa53395efcd801c402,3,110.3192,20.0252,110.3606,19.9882,2017,5,1,3290.0,39.0
480506,17592368063787,3,83,898,460105,0,0,0,0,3,8759,2017-05-01 08:32:01,2017-05-01 08:30:41,22,17.0,7dab39a5590681ac00002209bec418b9,3,110.3437,19.9844,110.2899,20.0131,2017,5,1,1763.0,1085.0
480507,17592368180831,3,83,898,460105,0,0,0,0,3,12465,2017-05-01 08:47:50,2017-05-01 08:44:36,35,6.0,6446aa14590684f36ae028300b5e7602,3,110.1979,20.0576,110.2922,20.0297,2017,5,1,1395.0,3651.0
480639,17592367958519,3,83,898,460105,0,0,0,0,3,9775,2017-05-01 08:30:12,2017-05-01 08:28:24,25,20.0,64469f34590681274bca7a6a1bd89102,3,110.3321,20.067,110.2883,20.0155,2017,5,1,3418.0,434.0
480712,17592367994184,3,83,898,460107,0,0,0,0,3,4355,2017-05-01 08:37:30,2017-05-01 08:36:09,12,7.0,6446a134590682f82493af29f9343802,3,110.3393,20.0266,110.3447,19.9966,2017,5,1,2223.0,1331.0
480713,17592368016262,3,83,898,460108,0,0,0,0,3,6637,2017-05-01 08:44:23,2017-05-01 08:40:43,18,13.0,6445ae3a5906840b5361a39507d18602,3,110.368,19.9984,110.3567,20.0387,2017,5,1,1363.0,1052.0
480714,17592368204945,3,83,898,460106,0,0,0,0,3,7042,2017-05-01 08:53:40,2017-05-01 08:51:35,18,15.0,d508311a5906866300001e83b9a19fc4,3,110.34299999999999,19.9842,110.3397,20.0304,2017,5,1,2219.0,2691.0
480775,17592367605641,3,83,898,460105,0,0,0,0,3,5973,2017-05-01 08:13:48,2017-05-01 08:11:44,16,10.0,6446a13559067d40b1842ae2e4a71502,3,110.2937,19.958,110.2957,19.9956,2017,5,1,865.0,3628.0
480776,17592367623803,3,83,898,460106,0,0,0,0,3,5367,2017-05-01 08:17:08,2017-05-01 08:12:11,14,12.0,6445623c59067d5b85848ac47c854402,3,110.3631,20.0539,110.3401,20.0324,2017,5,1,186.0,249.0
480777,17592367674373,3,83,898,460108,0,0,0,0,3,2868,2017-05-01 08:22:51,2017-05-01 08:19:40,9,7.0,1beb877fb65ad2327c15eb10107a0303,3,110.363,20.0241,110.3515,20.0398,2017,5,1,1348.0,532.0
480778,17592367733904,3,83,898,460108,0,0,0,0,3,11283,2017-05-01 08:18:29,2017-05-01 08:15:54,29,19.0,6446a13459067e391ed1af2a0e624b02,3,110.3433,19.9841,110.4369,19.9672,2017,5,1,1138.0,1085.0
480781,17592368081889,3,83,898,460106,0,0,0,0,3,6207,2017-05-01 08:54:35,2017-05-01 08:48:59,16,,6446a231590685fb8d61a9bfc65e9e02,3,110.3365,20.0405,110.2998,20.0144,2017,5,1,1735.0,1280.0
480782,17592368206116,3,83,898,460106,0,0,0,0,3,5494,2017-05-01 08:51:35,2017-05-01 08:49:45,15,11.0,0d5ff03fd11ef35ece154f9c10490303,3,110.3708,20.0167,110.3367,20.0084,2017,5,1,461.0,468.0
480842,17592367898396,3,83,898,460105,0,0,0,0,3,7064,2017-05-01 08:31:37,2017-05-01 08:27:43,18,18.0,6445ae3a590680fe20caa397eaab0102,3,110.3445,20.0185,110.2894,20.0155,2017,5,1,3372.0,2159.0
480920,17592368125423,3,83,898,460108,0,0,0,0,3,2605,2017-05-01 08:53:47,2017-05-01 08:43:36,9,7.0,6445ae3a590684b820caa397eaf84d02,3,110.3614,20.0302,110.3768,20.0289,2017,5,1,604.0,1342.0
480992,17592367924592,3,83,898,460107,0,0,0,0,3,6644,2017-05-01 08:39:13,2017-05-01 08:33:30,17,14.0,f9ac2d5459068258000010e418fc0ffb,3,110.3419,19.9777,110.3779,19.9849,2017,5,1,2127.0,1080.0
480993,17592368005312,3,83,898,460108,0,0,0,0,3,1889,2017-05-01 08:40:27,2017-05-01 08:38:29,9,2.0,5c88385559068382000023bf88c9edfe,3,110.3425,20.0301,110.3397,20.0239,2017,5,1,1331.0,3269.0
480994,17592368010477,3,83,898,460107,0,0,0,0,3,6531,2017-05-01 08:44:37,2017-05-01 08:42:12,17,11.0,64469e3c590684645b37967614157102,3,110.3487,20.033,110.3441,19.9863,2017,5,1,1077.0,1322.0
480995,17592368029648,3,83,898,460108,0,0,0,0,3,10826,2017-05-01 08:47:04,2017-05-01 08:43:27,28,18.0,6446a134590684af92b4af41fb82e502,3,110.2897,20.0127,110.3402,20.0601,2017,5,1,1179.0,803.0
481072,17592368057134,3,83,898,460106,0,0,0,0,3,8381,2017-05-01 08:32:31,2017-05-01 08:29:11,22,16.0,c0a80166fc3a0f422e3903b4102c0303,3,110.3451,19.9868,110.3236,20.0465,2017,5,1,1574.0,1077.0
481073,17592368197385,3,83,898,460106,0,0,6,0,3,19396,2017-05-01 08:52:48,2017-05-01 08:51:04,54,26.0,9302caec5906867500002a4389a72518,3,110.4634,19.9369,110.3316,19.994,2017,5,1,2111.0,3694.0
481074,17592368236736,3,83,898,460106,0,0,0,0,3,11641,2017-05-01 08:56:54,2017-05-01 08:56:01,30,25.0,64455333590687a14c7f75c0fd655802,3,110.3914,20.0166,110.2999,20.0099,2017,5,1,58.0,16.0
481219,17592368125304,3,83,898,460107,0,0,0,0,3,13234,2017-05-01 08:50:22,2017-05-01 08:43:34,36,28.0,f8bcecbc590684b200002737b2521d6d,3,110.2897,20.0127,110.3628,19.9823,2017,5,1,3288.0,803.0
481473,17592367849246,3,83,898,460105,0,0,0,0,3,6521,2017-05-01 08:19:27,2017-05-01 08:16:06,17,125.0,6446a13259067e45a826a034cf132d02,3,110.2408,20.0345,110.2813,20.0119,2017,5,1,824.0,733.0
481474,17592368152835,3,83,898,460108,0,0,0,0,3,2927,2017-05-01 08:41:51,2017-05-01 08:38:54,9,8.0,6446a1335906839e405e7747cf114102,3,110.3405,19.9977,110.3372,20.0218,2017,5,1,630.0,2665.0
481533,17592368122651,3,83,898,460106,0,0,0,0,3,3124,2017-05-01 08:44:08,2017-05-01 08:43:02,9,7.0,6446aa14590684956ae028300b566802,3,110.3379,20.0107,110.3167,20.017,2017,5,1,810.0,3381.0
481602,17592367608370,3,83,898,460108,0,0,0,0,3,3487,2017-05-01 08:10:00,2017-05-01 08:08:18,11,12.0,ffe0a5670aa4e666da0c4ac3102d0303,3,110.3551,20.0304,110.3804,20.0216,2017,5,1,1016.0,132.0
481603,17592368083609,3,83,898,460107,0,0,0,0,3,6577,2017-05-01 08:50:28,2017-05-01 08:49:07,18,16.0,6445533359068602438e75b6f90c3902,3,110.363,20.0241,110.3613,19.9832,2017,5,1,3289.0,532.0
481654,17592368067292,3,83,898,460106,0,0,0,0,3,6492,2017-05-01 08:36:50,2017-05-01 08:31:27,16,11.0,6446a134590681df2162af2810057602,3,110.3425,20.0301,110.3063,20.0044,2017,5,1,1739.0,3269.0
481806,17592368143179,3,83,898,460105,0,0,0,0,3,17637,2017-05-01 08:50:10,2017-05-01 08:47:11,48,35.0,815a9c50d7711d559a04bbb710cd0303,3,110.12299999999999,19.9904,110.2637,20.0058,2017,5,1,1465.0,2316.0
481873,17592367944463,3,83,898,460106,0,0,0,0,3,4061,2017-05-01 08:25:17,2017-05-01 08:25:10,12,8.0,966f0e58d790085b710ea79910320303,3,110.3323,20.0239,110.3353,19.9952,2017,5,1,2113.0,2208.0
482023,17592368294512,3,83,898,460107,0,0,0,0,3,5641,2017-05-01 08:57:06,2017-05-01 08:54:44,14,10.0,64469f33590687547bf5285f09b7dd02,3,110.325,20.0349,110.3448,20.0018,2017,5,1,2196.0,1384.0
482085,17592367943492,3,83,898,460106,0,0,0,0,3,4098,2017-05-01 08:42:57,2017-05-01 08:37:30,12,11.0,6446a134590683491ae5af31f24ed802,3,110.3271,20.0293,110.3292,20.007,2017,5,1,3296.0,1782.0
482086,17592368088788,3,83,898,460108,0,0,0,0,3,10383,2017-05-01 08:41:38,2017-05-01 08:36:03,28,19.0,64469c31590682f3b67f80d04271de02,3,110.2867,20.0202,110.3608,20.0372,2017,5,1,1373.0,763.0
482087,17592368178589,3,83,898,460107,0,0,0,0,3,7045,2017-05-01 08:52:54,2017-05-01 08:49:47,18,15.0,64469e3c5906862b4f66966dc0863d02,3,110.3602,19.9889,110.3992,19.9701,2017,5,1,1025.0,1068.0
482088,17592368361218,3,83,898,460105,0,0,0,0,3,7141,2017-05-01 08:59:20,2017-05-01 08:56:43,19,15.0,c0a80167167d54b05f081c8c10330303,3,110.3186,20.0276,110.2863,19.9969,2017,5,1,866.0,2363.0
482232,17592367823632,3,83,898,460107,0,0,0,0,3,13192,2017-05-01 08:27:34,2017-05-01 08:25:14,34,13.0,6446aa145906806a6dd12809c3796602,3,110.3216,19.9119,110.3458,19.9864,2017,5,1,1058.0,2803.0
