,Unnamed: 0,dwv_order_make_haikou_1.order_id,dwv_order_make_haikou_1.arrive_time,dwv_order_make_haikou_1.departure_time,dwv_order_make_haikou_1.dest_lng,dwv_order_make_haikou_1.dest_lat,dwv_order_make_haikou_1.starting_lng,dwv_order_make_haikou_1.starting_lat,dwv_order_make_haikou_1.year,dwv_order_make_haikou_1.month,dwv_order_make_haikou_1.day
42845,465296,17592368307648,2017-05-01 09:01:26,2017-05-01 08:57:27,110.2166,20.049,110.3268,20.0617,2017,5,1
42918,465369,17592368193611,2017-05-01 08:54:04,2017-05-01 08:47:10,110.29,20.012,110.3134,20.018,2017,5,1
43052,465503,17592367847143,2017-05-01 08:19:03,2017-05-01 08:15:35,110.3604,20.0082,110.3203,20.0248,2017,5,1
43053,465504,17592367982229,2017-05-01 08:44:15,2017-05-01 08:40:18,110.334,20.068,110.3305,20.0509,2017,5,1
43054,465505,17592368186047,2017-05-01 08:52:00,2017-05-01 08:45:39,110.3304,20.0439,110.3642,20.0355,2017,5,1
43055,465506,17592368221362,2017-05-01 08:57:55,2017-05-01 08:52:52,110.191,20.0476,110.3116,20.0197,2017,5,1
43124,465575,17592362654265,0000-00-00 00:00:00,2017-05-01 08:40:00,110.3215,20.0263,110.305,19.9973,2017,5,1
43130,465581,17592367880885,2017-05-01 08:38:51,2017-05-01 08:32:39,110.3157,20.0213,110.302,20.0184,2017,5,1
43131,465582,17592368168450,2017-05-01 08:44:49,2017-05-01 08:42:05,110.354,20.0438,110.3636,20.0319,2017,5,1
43190,465641,17592367740795,2017-05-01 08:18:56,2017-05-01 08:17:34,110.3439,20.0013,110.3734,20.0225,2017,5,1
43248,465699,17592367713452,2017-05-01 08:16:14,2017-05-01 08:10:50,110.4634,19.9369,110.3424,19.9947,2017,5,1
43249,465700,17592367843613,2017-05-01 08:35:03,2017-05-01 08:26:15,110.3433,19.9841,110.3318,20.0245,2017,5,1
43250,465701,17592368007071,2017-05-01 08:41:58,2017-05-01 08:38:51,110.3138,20.0172,110.3098,20.0068,2017,5,1
43251,465702,17592368121088,2017-05-01 08:46:26,2017-05-01 08:42:43,110.4634,19.9369,110.4352,19.95,2017,5,1
43252,465703,17592368353158,2017-05-01 09:01:27,2017-05-01 08:55:03,110.2228,19.9295,110.3187,20.0316,2017,5,1
43300,465751,17592388430240,0000-00-00 00:00:00,2017-05-02 08:00:00,110.2927,20.0073,110.3151,20.0175,2017,5,1
43309,465760,17592367832668,2017-05-01 08:32:20,2017-05-01 08:27:20,110.3321,19.9133,110.3314,19.983,2017,5,1
43310,465761,17592367881100,2017-05-01 08:30:52,2017-05-01 08:23:43,110.3366,20.0697,110.3739,20.0174,2017,5,1
43371,465822,17592368009291,2017-05-01 08:46:52,2017-05-01 08:39:18,110.3409,20.0015,110.3425,20.0421,2017,5,1
43448,465899,17592367790339,2017-05-01 08:26:37,2017-05-01 08:17:20,110.2937,19.958,110.3755,20.0121,2017,5,1
43449,465900,17592367960860,2017-05-01 08:31:42,2017-05-01 08:28:55,110.3162,20.0106,110.3386,20.0374,2017,5,1
43511,465962,17592368188079,2017-05-01 08:50:26,2017-05-01 08:46:03,110.3159,20.0337,110.2789,19.9833,2017,5,1
43512,465963,17592368224523,0000-00-00 00:00:00,2017-05-01 08:53:31,110.416,19.9869,110.4003,19.9933,2017,5,1
43513,465964,17592368235502,2017-05-01 09:03:03,2017-05-01 08:55:46,110.3356,20.0353,110.3369,20.0479,2017,5,1
43582,466033,17592367756456,2017-05-01 08:13:52,2017-05-01 08:08:56,110.284,20.0199,110.264,19.9963,2017,5,1
43583,466034,17592367899614,2017-05-01 08:32:30,2017-05-01 08:27:59,110.4465,19.8336,110.332,20.0408,2017,5,1
43584,466035,17592368361856,2017-05-01 08:59:40,2017-05-01 08:56:51,110.3301,20.0427,110.3376,20.0322,2017,5,1
43715,466166,17592367531674,2017-05-01 08:06:46,2017-05-01 08:03:11,110.3446,20.0412,110.3391,20.0688,2017,5,1
43716,466167,17592367808260,2017-05-01 08:25:19,2017-05-01 08:21:39,110.2891,20.0127,110.2442,20.0123,2017,5,1
43717,466168,17592367988751,2017-05-01 08:39:18,2017-05-01 08:35:00,110.2996,19.9758,110.2847,19.986,2017,5,1
43791,466242,17592367633836,2017-05-01 08:17:38,2017-05-01 08:14:40,110.3676,19.9809,110.3464,20.0336,2017,5,1
43792,466243,17592367817354,2017-05-01 08:28:14,2017-05-01 08:23:46,110.317,19.996,110.3278,19.9857,2017,5,1
43793,466244,17592367833498,0000-00-00 00:00:00,2017-05-01 08:27:31,110.3183,20.0323,110.283,19.996,2017,5,1
43860,466311,17592367868582,2017-05-01 08:27:57,2017-05-01 08:20:46,110.3445,20.0277,110.351,20.0324,2017,5,1
43861,466312,17592368003908,2017-05-01 08:46:52,2017-05-01 08:38:11,110.3573,20.0251,110.3517,19.9939,2017,5,1
43982,466433,17592367829639,2017-05-01 08:27:09,2017-05-01 08:26:38,110.3365,19.9995,110.2858,20.0187,2017,5,1
43983,466434,17592368259353,2017-05-01 09:02:12,2017-05-01 08:58:37,110.3519,19.9947,110.3677,19.9811,2017,5,1
44054,466505,17592367531871,2017-05-01 08:06:34,2017-05-01 08:03:14,110.2829,20.0186,110.3505,20.0639,2017,5,1
44055,466506,17592367714620,2017-05-01 08:16:44,2017-05-01 08:11:07,110.3462,20.0439,110.3342,20.009,2017,5,1
44056,466507,17592367952744,2017-05-01 08:29:30,2017-05-01 08:27:05,110.3326,20.029,110.2953,20.0293,2017,5,1
44057,466508,17592368198940,2017-05-01 08:51:59,2017-05-01 08:48:16,110.3365,20.0405,110.3551,20.0502,2017,5,1
44058,466509,17592368359251,2017-05-01 08:57:39,2017-05-01 08:56:18,110.557,19.9502,110.3717,20.0158,2017,5,1
44135,466586,17592367632940,0000-00-00 00:00:00,2017-05-01 08:14:27,110.3159,20.0337,110.3543,19.9933,2017,5,1
44136,466587,17592367816578,2017-05-01 08:24:06,2017-05-01 08:23:36,110.33,19.9955,110.3314,19.983,2017,5,1
44191,466642,17592367594678,2017-05-01 08:13:50,2017-05-01 08:04:44,110.3415,20.0298,110.3264,20.061,2017,5,1
44192,466643,17592367643110,2017-05-01 08:23:24,2017-05-01 08:16:56,110.3409,20.0015,110.3165,20.0624,2017,5,1
44193,466644,17592367753980,0000-00-00 00:00:00,2017-05-01 08:08:19,110.3391,20.0317,110.3327,20.0256,2017,5,1
44194,466645,17592368084043,2017-05-01 08:39:44,2017-05-01 08:35:03,110.2906,20.0248,110.3236,20.012,2017,5,1
44264,466715,17592367534683,2017-05-01 08:10:04,2017-05-01 08:04:00,110.3347,20.0329,110.2833,20.0072,2017,5,1
44265,466716,17592367751498,2017-05-01 08:09:46,2017-05-01 08:07:40,110.3465,20.0171,110.3503,20.0305,2017,5,1
44392,466843,17592367628402,2017-05-01 08:15:11,2017-05-01 08:13:20,110.3404,20.0604,110.2593,20.0133,2017,5,1
44393,466844,17592367880772,2017-05-01 08:28:40,2017-05-01 08:23:39,110.4634,19.9369,110.3527,20.0301,2017,5,1
44394,466845,17592367944339,2017-05-01 08:43:44,2017-05-01 08:37:41,110.3393,20.0266,110.341,20.0526,2017,5,1
44395,466846,17592368160265,2017-05-01 08:50:43,2017-05-01 08:48:31,110.3321,19.977,110.3296,19.988,2017,5,1
44469,466920,17592368069510,0000-00-00 00:00:00,2017-05-01 08:31:57,110.3395,19.9931,110.3288,20.0408,2017,5,1
44470,466921,17592368445867,2017-05-01 08:56:31,2017-05-01 08:54:34,110.3337,20.0299,110.3584,20.0476,2017,5,1
44541,466992,17592367640817,0000-00-00 00:00:00,2017-05-01 08:14:38,110.1625,20.0274,110.1859,20.0407,2017,5,1
44542,466993,17592368030171,2017-05-01 08:48:24,2017-05-01 08:43:34,110.2581,19.9393,110.3559,20.0166,2017,5,1
44543,466994,17592368125137,2017-05-01 08:56:59,2017-05-01 08:51:57,110.3393,20.0392,110.3604,20.0407,2017,5,1
44606,467057,17592368065773,2017-05-01 08:53:41,2017-05-01 08:47:53,110.3306,20.0516,110.2998,20.0172,2017,5,1
44607,467058,17592368092127,2017-05-01 08:39:20,2017-05-01 08:36:45,110.3419,19.9777,110.3255,19.9854,2017,5,1
44608,467059,17592368146493,0000-00-00 00:00:00,2017-05-01 08:47:35,110.3474,19.9777,110.3729,20.012,2017,5,1
44697,467148,17592367712624,2017-05-01 08:10:49,2017-05-01 08:10:37,110.3405,19.9977,110.3537,20.0208,2017,5,1
44698,467149,17592367858929,2017-05-01 08:38:01,2017-05-01 08:31:03,110.3596,19.9947,110.3327,20.0292,2017,5,1
44759,467210,17592367620389,2017-05-01 08:17:21,2017-05-01 08:12:57,110.373,19.9755,110.2768,19.979,2017,5,1
44760,467211,17592368012001,0000-00-00 00:00:00,2017-05-01 08:42:18,110.2383,20.0355,110.3089,20.115,2017,5,1
44761,467212,17592368352923,2017-05-01 09:00:17,2017-05-01 08:55:00,110.3375,20.0264,110.3444,19.9894,2017,5,1
44891,467342,17592368019876,2017-05-01 08:43:39,2017-05-01 08:41:27,110.3433,19.9841,110.3652,19.9838,2017,5,1
44892,467343,17592368213484,2017-05-01 08:55:33,2017-05-01 08:51:15,110.3,19.9908,110.3134,19.9979,2017,5,1
44963,467414,17592368060318,2017-05-01 08:36:33,2017-05-01 08:29:54,110.3302,20.0159,110.2842,20.0033,2017,5,1
44964,467415,17592368226683,2017-05-01 08:58:25,2017-05-01 08:53:58,110.4618,19.9421,110.4847,19.9418,2017,5,1
45027,467478,17592367948381,0000-00-00 00:00:00,2017-05-01 08:37:58,110.4976,19.9377,110.4658,19.9405,2017,5,1
45028,467479,17592367970699,2017-05-01 08:38:25,2017-05-01 08:31:07,110.4723,19.9822,110.4649,19.9426,2017,5,1
45092,467543,17592367746706,2017-05-01 08:15:32,2017-05-01 08:06:26,110.2452,20.0134,110.3223,20.0056,2017,5,1
45222,467673,17592367865933,2017-05-01 08:35:37,2017-05-01 08:31:33,110.3264,20.0191,110.3226,19.9954,2017,5,1
45290,467741,17592367701965,2017-05-01 08:23:42,2017-05-01 08:21:51,110.3452,20.0293,110.3297,20.0404,2017,5,1
45347,467798,17592367542544,2017-05-01 08:08:15,2017-05-01 08:06:03,110.3065,20.0252,110.3406,20.0398,2017,5,1
45348,467799,17592367810818,2017-05-01 08:24:08,2017-05-01 08:22:15,110.4608,19.9395,110.4923,19.9359,2017,5,1
45349,467800,17592367969351,2017-05-01 08:34:45,2017-05-01 08:30:49,110.3198,20.0502,110.3189,20.021,2017,5,1
45417,467868,17592367773666,2017-05-01 08:17:42,2017-05-01 08:13:16,110.3208,20.0243,110.305,19.9961,2017,5,1
45505,467956,17592367726245,2017-05-01 08:27:21,2017-05-01 08:23:45,110.3252,20.0282,110.2975,19.9978,2017,5,1
45506,467957,17592368254841,2017-05-01 09:04:04,2017-05-01 08:58:19,110.3745,20.0175,110.3387,20.061,2017,5,1
45570,468021,17592367728209,0000-00-00 00:00:00,2017-05-01 08:50:00,110.277,20.0022,110.27,19.966,2017,5,1
45571,468022,17592368151100,2017-05-01 08:41:07,2017-05-01 08:38:32,110.2829,20.0186,110.2628,20.0233,2017,5,1
45572,468023,17592368217694,0000-00-00 00:00:00,2017-05-01 08:52:07,110.3159,20.0337,110.3166,20.0593,2017,5,1
45636,468087,17592368130857,0000-00-00 00:00:00,2017-05-01 08:52:20,110.2995,20.0175,110.3318,20.0371,2017,5,1
45637,468088,17592368263036,2017-05-01 08:58:46,2017-05-01 08:48:17,110.341,20.0355,110.3229,20.0465,2017,5,1
45709,468160,17592367601303,2017-05-01 08:12:00,2017-05-01 08:06:28,110.3435,20.0523,110.3253,20.0452,2017,5,1
45710,468161,17592367781914,2017-05-01 08:20:09,2017-05-01 08:15:18,110.3265,20.0296,110.3119,20.0045,2017,5,1
45711,468162,17592368052326,2017-05-01 08:31:50,2017-05-01 08:28:07,110.3771,19.9922,110.3554,20.0062,2017,5,1
45712,468163,17592368123965,2017-05-01 09:00:01,2017-05-01 08:51:52,110.3162,19.9959,110.3651,20.0559,2017,5,1
45713,468164,17592368207712,2017-05-01 08:53:13,2017-05-01 08:50:04,110.2967,20.0258,110.3071,20.0101,2017,5,1
45788,468239,17592387029478,0000-00-00 00:00:00,2017-05-02 08:00:00,110.3608,20.0103,110.3304,20.0355,2017,5,1
45801,468252,17592367957408,2017-05-01 08:34:05,2017-05-01 08:28:09,110.3595,20.0335,110.3293,20.0184,2017,5,1
45802,468253,17592368129947,2017-05-01 08:51:27,2017-05-01 08:44:31,110.3417,19.9818,110.3558,20.0245,2017,5,1
45803,468254,17592368168409,2017-05-01 08:53:25,2017-05-01 08:49:05,110.2999,19.9771,110.3268,19.9975,2017,5,1
45871,468322,17592367738530,2017-05-01 08:18:30,2017-05-01 08:17:01,110.2686,20.0152,110.2774,20.0059,2017,5,1
45872,468323,17592368096725,2017-05-01 08:57:15,2017-05-01 08:50:00,110.3582,20.028,110.3729,20.0363,2017,5,1
45953,468404,17592367753731,2017-05-01 08:12:19,2017-05-01 08:08:15,110.1252,19.9558,110.188,20.0587,2017,5,1
45954,468405,17592367934342,0000-00-00 00:00:00,2017-05-01 08:50:00,110.3365,19.9995,110.1893,20.0551,2017,5,1
45956,468407,17592368350050,2017-05-01 08:57:34,2017-05-01 08:54:24,110.2995,20.0175,110.338,20.0256,2017,5,1
46017,468468,17592367552093,2017-05-01 08:07:24,2017-05-01 08:07:12,110.336,20.0086,110.269,20.0038,2017,5,1
46154,468605,17592367674454,2017-05-01 08:06:58,2017-05-01 08:00:39,110.2923,19.9965,110.2845,20.0006,2017,5,1
46155,468606,17592368072889,2017-05-01 08:49:54,2017-05-01 08:48:22,110.355,20.0304,110.3595,20.0087,2017,5,1
46216,468667,17592367737916,2017-05-01 08:22:27,2017-05-01 08:16:52,110.3608,20.0103,110.3368,19.9814,2017,5,1
46217,468668,17592368223365,2017-05-01 08:56:50,2017-05-01 08:52:51,110.2897,20.0127,110.2624,20.0235,2017,5,1
46218,468669,17592368374595,0000-00-00 00:00:00,2017-05-01 08:59:27,110.3288,20.0211,110.3286,20.0097,2017,5,1
46289,468740,17592367781424,2017-05-01 08:19:48,2017-05-01 08:15:10,110.3227,20.0011,110.3453,20.0329,2017,5,1
46291,468742,17592368369671,2017-05-01 08:59:48,2017-05-01 08:58:27,110.3518,20.0197,110.2792,19.9833,2017,5,1
46371,468822,17592368026174,2017-05-01 08:44:54,2017-05-01 08:42:44,110.3555,20.0032,110.3447,19.9992,2017,5,1
46372,468823,17592368470134,2017-05-01 09:04:22,2017-05-01 08:59:33,110.29,20.012,110.3002,19.9818,2017,5,1
46503,468954,17592367741169,2017-05-01 08:32:14,2017-05-01 08:24:54,110.2963,20.0134,110.3376,19.9807,2017,5,1
46504,468955,17592367996446,2017-05-01 08:40:52,2017-05-01 08:36:37,110.3602,19.9889,110.4658,19.9405,2017,5,1
46574,469025,17592367778503,0000-00-00 00:00:00,2017-05-01 08:14:28,110.29,20.0125,110.3758,20.0364,2017,5,1
46711,469162,17592367809015,2017-05-01 08:25:57,2017-05-01 08:21:49,110.3406,19.9596,110.3365,20.0018,2017,5,1
46712,469163,17592368253984,2017-05-01 08:50:12,2017-05-01 08:46:26,110.336,19.99,110.3722,20.0251,2017,5,1
46789,469240,17592367864740,2017-05-01 08:24:36,2017-05-01 08:19:51,110.3431,20.0687,110.3584,20.0476,2017,5,1
46855,469306,17592367830619,2017-05-01 08:33:34,2017-05-01 08:26:51,110.3434,19.9834,110.3453,20.0704,2017,5,1
46856,469307,17592368459106,2017-05-01 09:00:22,2017-05-01 08:57:18,110.3306,20.0695,110.3071,20.0065,2017,5,1
46932,469383,17592367615583,2017-05-01 08:11:45,2017-05-01 08:10:08,110.3385,20.0373,110.3623,20.0247,2017,5,1
46933,469384,17592367623655,2017-05-01 08:14:34,2017-05-01 08:12:09,110.3388,20.0369,110.3537,20.0312,2017,5,1
46934,469385,17592367740819,2017-05-01 08:19:54,2017-05-01 08:17:34,110.3752,20.0392,110.3604,20.0407,2017,5,1
46935,469386,17592367917274,2017-05-01 08:39:34,2017-05-01 08:31:56,110.3221,20.021,110.3255,19.9853,2017,5,1
47022,469473,17592367686214,2017-05-01 08:06:28,2017-05-01 08:03:49,110.3456,20.0503,110.3729,20.012,2017,5,1
47023,469474,17592368281644,2017-05-01 08:59:31,2017-05-01 08:52:06,110.3545,19.9964,110.3502,20.0286,2017,5,1
47085,469536,17592368064590,2017-05-01 08:34:27,2017-05-01 08:30:51,110.4169,19.9902,110.3558,20.0005,2017,5,1
47086,469537,17592368193742,2017-05-01 08:50:45,2017-05-01 08:47:12,110.2794,19.979,110.3149,19.9933,2017,5,1
47171,469622,17592367796651,2017-05-01 08:28:29,2017-05-01 08:18:51,110.3732,20.0116,110.3738,19.9946,2017,5,1
47239,469690,17592367980379,2017-05-01 08:35:14,2017-05-01 08:33:13,110.2309,20.0345,110.355,20.0058,2017,5,1
47240,469691,17592368245626,2017-05-01 08:52:32,2017-05-01 08:44:45,110.4103,19.9912,110.3771,19.991,2017,5,1
47296,469747,17592367649429,2017-05-01 08:21:15,2017-05-01 08:17:39,110.2816,20.0173,110.3009,20.0074,2017,5,1
47297,469748,17592367922868,2017-05-01 08:35:05,2017-05-01 08:33:08,110.3392,20.0547,110.3272,20.0297,2017,5,1
47298,469749,17592368062999,2017-05-01 08:35:06,2017-05-01 08:30:31,110.3561,19.9873,110.3246,20.0265,2017,5,1
47299,469750,17592368302132,2017-05-01 09:02:34,2017-05-01 08:56:18,110.3518,20.0231,110.3371,20.0391,2017,5,1
47365,469816,17592367833957,2017-05-01 08:30:24,2017-05-01 08:25:30,110.3207,20.0653,110.3205,20.0237,2017,5,1
47366,469817,17592367840131,2017-05-01 08:37:20,2017-05-01 08:29:01,110.2665,19.9978,110.3073,20.0118,2017,5,1
47367,469818,17592367922869,2017-05-01 08:38:05,2017-05-01 08:35:37,110.3386,20.0544,110.3317,20.0409,2017,5,1
47422,469873,17592368238699,2017-05-01 09:02:32,2017-05-01 08:56:25,110.3717,20.0158,110.3545,20.0349,2017,5,1
47563,470014,17592367991651,2017-05-01 08:43:50,2017-05-01 08:35:36,110.3251,20.0634,110.3224,20.0291,2017,5,1
47564,470015,17592368148046,2017-05-01 08:41:59,2017-05-01 08:37:54,110.367,20.0669,110.3444,20.0264,2017,5,1
47640,470091,17592367971764,2017-05-01 08:33:45,2017-05-01 08:31:21,110.3405,20.0352,110.355,20.0506,2017,5,1
47698,470149,17592367771984,2017-05-01 08:16:43,2017-05-01 08:12:50,110.3017,20.0102,110.2632,20.0035,2017,5,1
47699,470150,17592367889028,2017-05-01 08:30:16,2017-05-01 08:25:34,110.3755,19.9775,110.3741,20.0119,2017,5,1
47700,470151,17592368076702,2017-05-01 08:38:51,2017-05-01 08:33:29,110.3614,20.0321,110.335,20.0171,2017,5,1
47701,470152,17592368090708,2017-05-01 08:44:01,2017-05-01 08:36:28,110.3433,19.9841,110.3123,20.0043,2017,5,1
47762,470213,17592388706596,0000-00-00 00:00:00,2017-05-02 08:00:00,110.2927,20.0073,110.3151,20.0175,2017,5,1
47769,470220,17592367785991,2017-05-01 08:24:54,2017-05-01 08:16:16,110.2872,20.0189,110.3443,20.0373,2017,5,1
47770,470221,17592368350022,0000-00-00 00:00:00,2017-05-01 08:54:24,110.2995,20.0175,110.3324,20.0373,2017,5,1
47832,470283,17592367974767,2017-05-01 08:36:51,2017-05-01 08:32:01,110.3732,20.0116,110.3668,19.9886,2017,5,1
47833,470284,17592368369286,2017-05-01 08:59:46,2017-05-01 08:58:22,110.2753,19.9766,110.292,19.9813,2017,5,1
47894,470345,17592367605474,2017-05-01 08:13:33,2017-05-01 08:07:33,110.3417,19.9777,110.338,20.0256,2017,5,1
47895,470346,17592367694266,2017-05-01 08:09:02,2017-05-01 08:05:56,110.2867,20.0089,110.3138,20.0039,2017,5,1
47896,470347,17592367934408,2017-05-01 08:42:51,2017-05-01 08:35:35,110.3372,20.0378,110.3433,19.9841,2017,5,1
47897,470348,17592367986996,2017-05-01 08:45:12,2017-05-01 08:34:38,110.3411,20.0437,110.3156,20.0155,2017,5,1
47898,470349,17592368123091,2017-05-01 08:49:19,2017-05-01 08:43:07,110.328,20.0464,110.3208,20.0655,2017,5,1
48016,470467,17592367744901,2017-05-01 08:21:28,2017-05-01 08:18:28,110.2867,20.0202,110.3298,20.0216,2017,5,1
48082,470533,17592367912755,2017-05-01 08:37:55,2017-05-01 08:30:56,110.4634,19.9369,110.3627,20.0419,2017,5,1
48215,470666,17592367961863,0000-00-00 00:00:00,2017-05-01 08:29:09,110.3332,20.0374,110.3013,20.0182,2017,5,1
48265,470716,17592368257860,2017-05-01 08:52:54,2017-05-01 08:47:13,110.3157,20.0238,110.2968,20.0316,2017,5,1
48266,470717,17592368272995,2017-05-01 08:52:00,2017-05-01 08:50:20,110.3433,19.9841,110.2367,20.0362,2017,5,1
48344,470795,17592367704821,2017-05-01 08:27:49,2017-05-01 08:22:04,110.4634,19.9369,110.3057,20.0245,2017,5,1
48345,470796,17592367860207,2017-05-01 08:24:27,2017-05-01 08:18:45,110.3003,20.0217,110.3496,20.0513,2017,5,1
48346,470797,17592368115484,2017-05-01 08:43:59,2017-05-01 08:41:34,110.3395,19.9931,110.3288,20.0408,2017,5,1
48347,470798,17592368317284,2017-05-01 09:01:06,2017-05-01 08:59:25,110.3411,20.0537,110.348,20.0599,2017,5,1
48401,470852,17592367901580,2017-05-01 08:31:21,2017-05-01 08:28:26,110.3483,20.0303,110.3289,20.0261,2017,5,1
48465,470916,17592367887592,2017-05-01 08:28:33,2017-05-01 08:25:13,110.3032,20.0148,110.3371,20.0037,2017,5,1
48466,470917,17592367901598,0000-00-00 00:00:00,2017-05-01 08:28:26,110.3616,20.0019,110.3346,20.0195,2017,5,1
48467,470918,17592367937033,2017-05-01 08:39:29,2017-05-01 08:36:37,110.3264,20.061,110.3304,20.0408,2017,5,1
48539,470990,17592367764540,2017-05-01 08:13:37,2017-05-01 08:10:59,110.3533,19.9786,110.3263,19.9835,2017,5,1
48613,471064,17592367854343,2017-05-01 08:17:54,2017-05-01 08:17:20,110.3752,19.9819,110.4658,19.9405,2017,5,1
48614,471065,17592367880577,2017-05-01 08:37:15,2017-05-01 08:32:37,110.2847,20.0202,110.3135,19.9968,2017,5,1
48615,471066,17592367914883,2017-05-01 08:35:11,2017-05-01 08:31:24,110.3495,20.0218,110.2972,20.0023,2017,5,1
48616,471067,17592368303228,2017-05-01 08:58:58,2017-05-01 08:56:32,110.4634,19.9369,110.3684,20.0333,2017,5,1
48689,471140,17592367730188,2017-05-01 08:17:34,2017-05-01 08:15:00,110.2835,20.0198,110.3708,20.0167,2017,5,1
48691,471142,17592368152959,2017-05-01 08:44:34,2017-05-01 08:38:55,110.2926,20.0321,110.3019,20.019,2017,5,1
48758,471209,17592367696998,2017-05-01 08:08:57,2017-05-01 08:06:39,110.3463,20.005,110.3741,20.0119,2017,5,1
48759,471210,17592368117871,2017-05-01 08:43:11,2017-05-01 08:42:03,110.3302,20.0159,110.341,20.0489,2017,5,1
48760,471211,17592368275275,2017-05-01 08:54:49,2017-05-01 08:50:48,110.353,20.052,110.3424,20.0602,2017,5,1
48819,471270,17592367768658,2017-05-01 08:13:55,2017-05-01 08:12:01,110.3147,20.0655,110.3357,20.024,2017,5,1
48820,471271,17592367868549,2017-05-01 08:35:28,2017-05-01 08:31:45,110.3183,20.0323,110.3268,20.0618,2017,5,1
48821,471272,17592368092667,2017-05-01 08:41:21,2017-05-01 08:36:52,110.3433,19.9841,110.3208,20.0051,2017,5,1
48822,471273,17592368095574,2017-05-01 08:39:51,2017-05-01 08:37:28,110.3446,19.9821,110.3768,20.0228,2017,5,1
48823,471274,17592368363079,2017-05-01 09:00:14,2017-05-01 08:57:06,110.3409,20.0015,110.3351,20.0088,2017,5,1
48824,471275,17592368375067,2017-05-01 09:06:46,2017-05-01 08:59:09,110.2988,20.0224,110.3136,19.9967,2017,5,1
48890,471341,17592367857601,2017-05-01 08:38:07,2017-05-01 08:30:57,110.3408,20.0035,110.331,20.0142,2017,5,1
48891,471342,17592367899859,2017-05-01 08:29:12,2017-05-01 08:28:03,110.3487,20.0159,110.3481,20.0303,2017,5,1
48892,471343,17592368030020,2017-05-01 08:47:55,2017-05-01 08:43:32,110.2794,19.979,110.2233,19.9283,2017,5,1
48893,471344,17592368290462,0000-00-00 00:00:00,2017-05-01 08:53:55,110.416,19.9869,110.4003,19.9933,2017,5,1
48964,471415,17592367792119,2017-05-01 08:18:26,2017-05-01 08:17:46,110.4634,19.9369,110.3427,20.073,2017,5,1
48965,471416,17592367820251,2017-05-01 08:38:34,2017-05-01 08:24:27,110.2744,19.9962,110.2877,19.9924,2017,5,1
48966,471417,17592367834377,0000-00-00 00:00:00,2017-05-01 08:25:32,110.3402,20.0328,110.3669,20.0302,2017,5,1
48967,471418,17592368165449,2017-05-01 08:52:44,2017-05-01 08:48:52,110.3003,19.9791,110.2987,19.9971,2017,5,1
48968,471419,17592368444942,2017-05-01 09:01:47,2017-05-01 08:54:22,110.3023,20.0205,110.3271,20.0226,2017,5,1
49033,471484,17592367759028,2017-05-01 08:15:54,2017-05-01 08:09:36,110.3438,20.0278,110.3714,20.0037,2017,5,1
49034,471485,17592368310831,2017-05-01 09:02:37,2017-05-01 08:58:06,110.2691,19.9954,110.3128,20.0287,2017,5,1
